V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
23,services,married,primary,no,523,yes,yes,unknown,19,may,249,2,-1,0,unknown,1
44,blue-collar,married,secondary,no,261,yes,no,unknown,19,may,87,5,-1,0,unknown,1
27,admin.,single,secondary,no,3776,yes,no,unknown,19,may,217,2,-1,0,unknown,1
57,technician,married,secondary,no,437,yes,no,unknown,19,may,44,4,-1,0,unknown,1
48,blue-collar,married,primary,no,490,yes,no,unknown,19,may,622,2,-1,0,unknown,1
51,management,married,unknown,no,6482,yes,no,unknown,19,may,182,2,-1,0,unknown,1
53,management,married,primary,no,3544,no,no,unknown,19,may,195,4,-1,0,unknown,1
46,retired,married,primary,no,0,no,no,unknown,19,may,179,2,-1,0,unknown,1
49,services,single,secondary,no,459,yes,no,unknown,19,may,58,10,-1,0,unknown,1
30,technician,single,tertiary,no,3291,yes,no,unknown,19,may,1218,3,-1,0,unknown,2
41,management,married,primary,no,2592,yes,no,unknown,19,may,500,3,-1,0,unknown,1
42,self-employed,married,tertiary,no,596,yes,no,unknown,19,may,66,9,-1,0,unknown,1
34,self-employed,married,secondary,no,-56,yes,no,unknown,19,may,248,3,-1,0,unknown,1
44,services,married,primary,no,1161,yes,no,unknown,19,may,110,5,-1,0,unknown,1
34,blue-collar,married,primary,no,183,yes,no,unknown,19,may,3078,4,-1,0,unknown,1
28,student,single,secondary,no,154,yes,no,unknown,20,may,21,9,-1,0,unknown,1
31,management,single,secondary,no,0,yes,no,unknown,20,may,150,1,-1,0,unknown,1
48,technician,single,secondary,no,479,no,no,unknown,20,may,148,5,-1,0,unknown,1
38,management,divorced,tertiary,no,-980,yes,no,unknown,20,may,91,1,-1,0,unknown,1
38,management,single,tertiary,no,690,yes,no,unknown,20,may,34,1,-1,0,unknown,1
32,management,divorced,tertiary,no,5306,yes,no,unknown,20,may,201,1,-1,0,unknown,1
33,admin.,married,secondary,no,730,yes,no,unknown,20,may,70,1,-1,0,unknown,1
41,services,single,secondary,no,397,yes,no,unknown,20,may,19,15,-1,0,unknown,1
33,admin.,single,secondary,no,434,yes,no,unknown,20,may,351,1,-1,0,unknown,1
37,management,married,tertiary,no,897,no,no,unknown,20,may,182,1,-1,0,unknown,1
55,technician,divorced,secondary,no,0,yes,no,unknown,20,may,365,4,-1,0,unknown,1
32,services,single,secondary,no,228,yes,no,unknown,20,may,257,1,-1,0,unknown,1
33,management,single,tertiary,no,201,yes,no,unknown,20,may,280,1,-1,0,unknown,1
54,management,married,tertiary,no,2847,yes,no,unknown,20,may,16,10,-1,0,unknown,1
39,admin.,single,secondary,no,4039,yes,no,unknown,20,may,140,1,-1,0,unknown,1
60,technician,married,unknown,no,132,yes,no,unknown,20,may,21,11,-1,0,unknown,1
30,blue-collar,married,secondary,no,9,yes,no,unknown,20,may,184,1,-1,0,unknown,1
34,management,single,secondary,no,31,yes,no,unknown,20,may,20,14,-1,0,unknown,1
57,management,married,tertiary,no,0,yes,yes,unknown,20,may,107,2,-1,0,unknown,1
36,blue-collar,married,secondary,no,4438,yes,no,unknown,20,may,446,1,-1,0,unknown,2
39,admin.,married,secondary,no,6421,no,yes,unknown,20,may,661,1,-1,0,unknown,1
38,blue-collar,married,secondary,no,171,yes,yes,unknown,20,may,172,1,-1,0,unknown,1
37,management,divorced,tertiary,no,42,yes,yes,unknown,20,may,125,4,-1,0,unknown,1
36,management,married,tertiary,no,806,yes,no,unknown,20,may,280,1,-1,0,unknown,1
39,blue-collar,married,secondary,no,298,yes,no,unknown,20,may,216,1,-1,0,unknown,1
35,entrepreneur,married,secondary,no,24,yes,no,unknown,20,may,81,1,-1,0,unknown,1
47,blue-collar,married,secondary,no,290,yes,no,unknown,20,may,409,2,-1,0,unknown,1
37,management,married,tertiary,no,425,yes,no,unknown,20,may,226,1,-1,0,unknown,1
39,unemployed,married,secondary,no,0,yes,no,unknown,20,may,191,1,-1,0,unknown,1
35,blue-collar,married,secondary,no,1602,yes,yes,unknown,20,may,171,1,-1,0,unknown,1
32,management,divorced,primary,no,137,yes,no,unknown,20,may,13,12,-1,0,unknown,1
30,management,single,tertiary,no,3110,yes,no,unknown,20,may,133,1,-1,0,unknown,1
38,blue-collar,single,primary,no,419,yes,no,unknown,20,may,656,1,-1,0,unknown,1
35,blue-collar,divorced,secondary,no,0,yes,no,unknown,20,may,1205,1,-1,0,unknown,2
31,blue-collar,married,secondary,no,-88,yes,no,unknown,20,may,202,6,-1,0,unknown,1
35,blue-collar,married,secondary,no,274,yes,yes,unknown,20,may,205,1,-1,0,unknown,1
38,management,married,tertiary,no,0,yes,no,unknown,20,may,206,1,-1,0,unknown,1
34,services,married,secondary,no,0,yes,no,unknown,20,may,79,1,-1,0,unknown,1
30,management,single,tertiary,no,162,yes,no,unknown,20,may,186,4,-1,0,unknown,1
31,services,divorced,secondary,no,1222,yes,no,unknown,20,may,532,1,-1,0,unknown,1
54,services,married,secondary,no,4482,yes,no,unknown,20,may,97,2,-1,0,unknown,1
40,technician,married,secondary,no,1259,no,no,unknown,20,may,234,5,-1,0,unknown,1
35,blue-collar,married,secondary,no,499,yes,no,unknown,20,may,328,1,-1,0,unknown,1
35,technician,single,secondary,no,1861,yes,no,unknown,20,may,297,1,-1,0,unknown,1
29,services,single,secondary,no,271,yes,no,unknown,20,may,1882,2,-1,0,unknown,2
33,admin.,single,tertiary,no,622,yes,no,unknown,20,may,243,1,-1,0,unknown,1
31,student,single,secondary,no,368,yes,no,unknown,20,may,81,1,-1,0,unknown,1
51,housemaid,married,primary,no,492,yes,no,unknown,20,may,142,3,-1,0,unknown,1
35,blue-collar,married,primary,no,102,yes,no,unknown,20,may,1334,1,-1,0,unknown,2
38,self-employed,married,secondary,no,736,yes,no,unknown,20,may,775,1,-1,0,unknown,1
36,unemployed,married,secondary,no,733,yes,no,unknown,20,may,335,1,-1,0,unknown,1
37,management,married,secondary,no,3175,yes,no,unknown,20,may,168,1,-1,0,unknown,1
29,technician,married,tertiary,no,43,yes,no,unknown,20,may,68,2,-1,0,unknown,1
53,services,married,primary,no,574,yes,no,unknown,20,may,121,2,-1,0,unknown,1
34,blue-collar,married,secondary,no,4622,yes,yes,unknown,20,may,217,1,-1,0,unknown,1
31,self-employed,single,tertiary,no,1820,yes,no,unknown,20,may,68,1,-1,0,unknown,1
38,admin.,divorced,secondary,no,3750,yes,no,unknown,20,may,119,1,-1,0,unknown,1
36,admin.,married,secondary,no,465,yes,no,unknown,20,may,160,1,-1,0,unknown,1
36,management,married,tertiary,no,860,yes,no,unknown,20,may,294,15,-1,0,unknown,1
32,student,single,unknown,no,1583,yes,no,unknown,20,may,57,1,-1,0,unknown,1
38,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,90,1,-1,0,unknown,1
36,blue-collar,married,secondary,no,7579,yes,no,unknown,20,may,600,1,-1,0,unknown,1
35,blue-collar,married,secondary,no,4635,yes,no,unknown,20,may,148,1,-1,0,unknown,1
31,management,married,tertiary,no,827,no,no,unknown,20,may,38,1,-1,0,unknown,1
32,blue-collar,married,primary,no,0,yes,no,unknown,20,may,142,1,-1,0,unknown,1
32,services,married,secondary,no,364,yes,no,unknown,20,may,466,1,-1,0,unknown,1
36,services,married,secondary,no,380,yes,no,unknown,20,may,26,1,-1,0,unknown,1
32,unemployed,married,secondary,no,93,yes,no,unknown,20,may,203,2,-1,0,unknown,1
33,blue-collar,married,tertiary,no,6138,yes,no,unknown,20,may,369,1,-1,0,unknown,1
30,blue-collar,married,secondary,no,1803,yes,no,unknown,20,may,29,1,-1,0,unknown,1
39,services,married,secondary,no,0,yes,no,unknown,20,may,793,2,-1,0,unknown,1
35,admin.,married,secondary,no,3187,yes,no,unknown,20,may,71,1,-1,0,unknown,1
31,blue-collar,married,secondary,no,2,yes,no,unknown,20,may,182,2,-1,0,unknown,2
30,services,single,secondary,no,695,yes,no,unknown,20,may,203,1,-1,0,unknown,1
34,services,married,primary,no,1042,yes,no,unknown,20,may,167,1,-1,0,unknown,1
30,blue-collar,single,secondary,no,4648,yes,no,unknown,20,may,37,1,-1,0,unknown,1
31,blue-collar,single,secondary,no,2089,yes,no,unknown,20,may,34,1,-1,0,unknown,1
39,self-employed,married,tertiary,no,3059,yes,yes,unknown,20,may,394,1,-1,0,unknown,1
36,technician,married,secondary,no,412,yes,yes,unknown,20,may,127,1,-1,0,unknown,1
32,management,single,tertiary,no,863,yes,no,unknown,20,may,264,1,-1,0,unknown,1
33,services,married,secondary,no,4434,yes,no,unknown,20,may,265,1,-1,0,unknown,1
33,services,married,secondary,no,5499,yes,no,unknown,20,may,231,1,-1,0,unknown,1
34,technician,divorced,secondary,no,3997,yes,no,unknown,20,may,320,1,-1,0,unknown,1
39,housemaid,married,primary,no,4904,yes,no,unknown,20,may,101,1,-1,0,unknown,1
35,management,married,tertiary,no,440,yes,no,unknown,20,may,110,1,-1,0,unknown,1
60,retired,single,secondary,no,-14,yes,no,unknown,20,may,121,3,-1,0,unknown,1
34,technician,single,tertiary,no,759,no,no,unknown,20,may,265,1,-1,0,unknown,1
33,technician,married,secondary,no,603,yes,no,unknown,20,may,345,1,-1,0,unknown,1
59,admin.,divorced,secondary,no,-41,yes,yes,unknown,20,may,171,1,-1,0,unknown,1
31,admin.,single,secondary,no,78,no,no,unknown,20,may,572,1,-1,0,unknown,1
36,technician,married,secondary,no,84,yes,no,unknown,20,may,67,1,-1,0,unknown,1
36,technician,divorced,secondary,no,409,yes,no,unknown,20,may,25,1,-1,0,unknown,1
38,blue-collar,married,secondary,no,732,yes,yes,unknown,20,may,269,1,-1,0,unknown,1
32,blue-collar,married,secondary,no,328,yes,no,unknown,20,may,132,1,-1,0,unknown,1
32,technician,single,secondary,no,1698,yes,no,unknown,20,may,115,1,-1,0,unknown,1
39,services,married,secondary,no,9374,yes,no,unknown,20,may,273,1,-1,0,unknown,1
39,retired,married,secondary,no,439,no,no,unknown,20,may,56,1,-1,0,unknown,1
33,housemaid,married,tertiary,no,4958,yes,no,unknown,20,may,434,1,-1,0,unknown,1
23,services,single,secondary,no,210,yes,no,unknown,20,may,507,1,-1,0,unknown,1
39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253,1,-1,0,unknown,1
36,blue-collar,married,unknown,no,17983,yes,no,unknown,20,may,100,1,-1,0,unknown,1
38,technician,single,secondary,no,614,yes,no,unknown,20,may,116,1,-1,0,unknown,1
35,admin.,married,secondary,no,2137,yes,no,unknown,20,may,124,1,-1,0,unknown,1
27,technician,single,tertiary,no,-291,yes,no,unknown,20,may,66,2,-1,0,unknown,1
31,admin.,single,secondary,no,160,yes,yes,unknown,20,may,233,2,-1,0,unknown,1
58,housemaid,married,primary,no,11,yes,no,unknown,20,may,90,1,-1,0,unknown,1
34,technician,divorced,secondary,no,2036,yes,yes,unknown,20,may,104,1,-1,0,unknown,1
31,admin.,single,secondary,no,121,yes,no,unknown,20,may,187,1,-1,0,unknown,1
36,blue-collar,married,unknown,no,-656,yes,no,unknown,20,may,92,2,-1,0,unknown,1
34,admin.,married,secondary,no,1689,no,no,unknown,20,may,423,1,-1,0,unknown,1
37,technician,married,secondary,no,439,yes,no,unknown,20,may,215,2,-1,0,unknown,1
37,admin.,married,secondary,no,1283,yes,no,unknown,20,may,209,1,-1,0,unknown,1
33,technician,single,secondary,no,1769,yes,no,unknown,20,may,181,1,-1,0,unknown,1
33,admin.,married,secondary,no,2,yes,no,unknown,20,may,201,1,-1,0,unknown,1
39,blue-collar,married,secondary,no,0,yes,yes,unknown,20,may,40,1,-1,0,unknown,1
35,blue-collar,single,primary,no,47,no,no,unknown,20,may,317,1,-1,0,unknown,1
35,blue-collar,married,secondary,no,2054,yes,no,unknown,20,may,447,1,-1,0,unknown,1
34,services,single,secondary,no,8132,yes,no,unknown,20,may,137,1,-1,0,unknown,1
39,services,married,secondary,no,453,yes,yes,unknown,20,may,184,1,-1,0,unknown,1
37,management,single,tertiary,no,427,yes,no,unknown,20,may,121,1,-1,0,unknown,1
42,management,married,secondary,no,2416,yes,no,unknown,20,may,138,4,-1,0,unknown,1
40,blue-collar,married,secondary,no,877,yes,no,unknown,20,may,207,6,-1,0,unknown,1
37,blue-collar,married,primary,no,398,yes,yes,unknown,20,may,309,1,-1,0,unknown,1
37,blue-collar,married,primary,no,2240,yes,no,unknown,20,may,214,1,-1,0,unknown,1
36,technician,single,secondary,no,380,yes,no,unknown,20,may,134,1,-1,0,unknown,1
35,entrepreneur,married,secondary,no,1163,yes,no,unknown,20,may,284,1,-1,0,unknown,1
35,services,married,secondary,no,4170,yes,no,unknown,20,may,1777,1,-1,0,unknown,2
37,management,married,tertiary,no,5432,yes,yes,unknown,20,may,774,1,-1,0,unknown,1
35,technician,divorced,secondary,yes,-52,yes,no,unknown,20,may,265,1,-1,0,unknown,1
30,self-employed,single,secondary,no,4011,yes,no,unknown,20,may,62,1,-1,0,unknown,1
37,management,single,unknown,no,715,yes,no,unknown,20,may,247,2,-1,0,unknown,1
31,admin.,single,secondary,no,2144,yes,no,unknown,20,may,89,1,-1,0,unknown,1
56,entrepreneur,married,tertiary,no,8741,yes,no,unknown,20,may,318,3,-1,0,unknown,1
37,blue-collar,married,secondary,no,362,yes,no,unknown,20,may,277,2,-1,0,unknown,1
33,blue-collar,married,primary,no,163,yes,no,unknown,20,may,135,1,-1,0,unknown,1
40,blue-collar,married,primary,no,-740,yes,no,unknown,20,may,126,3,-1,0,unknown,1
38,services,married,secondary,no,434,yes,no,unknown,20,may,411,1,-1,0,unknown,1
41,services,single,secondary,no,1629,yes,no,unknown,20,may,85,1,-1,0,unknown,1
38,blue-collar,married,secondary,no,-152,no,no,unknown,20,may,100,1,-1,0,unknown,1
36,technician,married,secondary,no,3763,yes,no,unknown,20,may,83,1,-1,0,unknown,1
31,technician,single,secondary,no,1,yes,no,unknown,20,may,71,3,-1,0,unknown,1
31,technician,married,secondary,no,4,no,no,unknown,20,may,199,4,-1,0,unknown,1
52,blue-collar,divorced,primary,no,0,yes,yes,unknown,20,may,47,1,-1,0,unknown,1
31,management,single,tertiary,no,2007,yes,no,unknown,20,may,253,1,-1,0,unknown,1
39,blue-collar,married,secondary,no,327,yes,no,unknown,20,may,244,1,-1,0,unknown,1
35,admin.,married,secondary,no,-130,yes,no,unknown,20,may,224,1,-1,0,unknown,1
22,services,married,secondary,no,14,yes,yes,unknown,20,may,56,1,-1,0,unknown,1
38,admin.,married,tertiary,no,4399,yes,no,unknown,20,may,638,2,-1,0,unknown,1
39,blue-collar,married,primary,no,780,yes,no,unknown,20,may,311,1,-1,0,unknown,1
34,services,single,tertiary,no,371,no,no,unknown,20,may,77,1,-1,0,unknown,1
34,blue-collar,married,primary,no,161,yes,yes,unknown,20,may,177,1,-1,0,unknown,1
36,blue-collar,divorced,secondary,no,221,yes,no,unknown,20,may,189,1,-1,0,unknown,1
32,blue-collar,single,secondary,no,706,yes,no,unknown,20,may,152,1,-1,0,unknown,1
33,management,single,primary,no,4897,yes,no,unknown,20,may,151,1,-1,0,unknown,1
33,services,married,secondary,no,7,yes,no,unknown,20,may,217,1,-1,0,unknown,1
36,admin.,married,secondary,no,2030,yes,no,unknown,20,may,24,1,-1,0,unknown,1
32,blue-collar,married,secondary,no,489,yes,no,unknown,20,may,212,1,-1,0,unknown,1
42,blue-collar,married,primary,no,1059,yes,no,unknown,20,may,163,2,-1,0,unknown,1
43,management,married,tertiary,no,-8,yes,no,unknown,20,may,473,2,-1,0,unknown,1
35,self-employed,single,secondary,no,271,yes,no,unknown,20,may,68,1,-1,0,unknown,1
37,housemaid,single,secondary,no,2042,yes,no,unknown,20,may,485,1,-1,0,unknown,1
33,blue-collar,married,secondary,no,-53,yes,no,unknown,20,may,172,1,-1,0,unknown,1
26,student,single,secondary,no,268,yes,no,unknown,20,may,77,2,-1,0,unknown,1
37,technician,single,tertiary,no,5122,yes,no,unknown,20,may,396,1,-1,0,unknown,1
33,services,married,secondary,no,403,yes,no,unknown,20,may,274,2,-1,0,unknown,1
40,admin.,married,tertiary,no,0,yes,no,unknown,20,may,88,2,-1,0,unknown,1
36,technician,divorced,secondary,no,566,yes,no,unknown,20,may,129,2,-1,0,unknown,1
35,blue-collar,married,primary,no,356,yes,yes,unknown,20,may,474,2,-1,0,unknown,1
36,blue-collar,married,unknown,no,722,yes,no,unknown,20,may,268,2,-1,0,unknown,1
39,admin.,divorced,secondary,no,-607,yes,no,unknown,20,may,374,2,-1,0,unknown,1
60,management,married,tertiary,no,328,yes,no,unknown,20,may,72,5,-1,0,unknown,1
34,admin.,single,secondary,no,126,yes,no,unknown,20,may,61,2,-1,0,unknown,1
32,blue-collar,married,primary,no,206,yes,no,unknown,20,may,205,2,-1,0,unknown,1
33,management,single,tertiary,no,136,yes,yes,unknown,20,may,347,6,-1,0,unknown,1
59,blue-collar,married,primary,no,14,yes,yes,unknown,20,may,355,1,-1,0,unknown,1
35,management,single,secondary,no,5260,yes,no,unknown,20,may,211,2,-1,0,unknown,1
34,admin.,single,tertiary,no,458,yes,no,unknown,20,may,211,1,-1,0,unknown,1
42,management,married,tertiary,no,0,no,no,unknown,20,may,66,12,-1,0,unknown,1
38,entrepreneur,married,primary,no,666,yes,no,unknown,20,may,1452,10,-1,0,unknown,1
33,services,married,unknown,no,89,yes,no,unknown,20,may,341,1,-1,0,unknown,1
32,blue-collar,single,primary,no,1660,no,no,unknown,20,may,14,1,-1,0,unknown,1
30,blue-collar,married,secondary,no,673,yes,no,unknown,20,may,610,2,-1,0,unknown,1
34,management,single,tertiary,no,673,yes,yes,unknown,20,may,120,1,-1,0,unknown,1
59,retired,married,secondary,no,-313,yes,no,unknown,20,may,407,1,-1,0,unknown,1
32,admin.,married,secondary,no,0,yes,no,unknown,20,may,464,2,-1,0,unknown,1
54,housemaid,married,secondary,no,167,yes,no,unknown,20,may,547,7,-1,0,unknown,1
48,management,divorced,primary,no,432,yes,no,unknown,20,may,152,2,-1,0,unknown,1
36,blue-collar,married,primary,no,8135,yes,no,unknown,20,may,522,1,-1,0,unknown,1
29,services,single,secondary,no,0,yes,no,unknown,20,may,227,9,-1,0,unknown,1
39,blue-collar,single,secondary,no,4286,yes,no,unknown,20,may,1376,2,-1,0,unknown,1
54,services,divorced,unknown,no,2177,no,no,unknown,20,may,134,5,-1,0,unknown,1
36,admin.,single,secondary,no,0,no,no,unknown,20,may,37,1,-1,0,unknown,1
33,technician,married,secondary,no,105,yes,yes,unknown,20,may,360,1,-1,0,unknown,1
32,management,single,tertiary,no,1271,yes,no,unknown,20,may,51,1,-1,0,unknown,1
41,services,divorced,secondary,no,83,no,no,unknown,20,may,834,6,-1,0,unknown,1
34,blue-collar,single,primary,no,709,yes,no,unknown,20,may,106,1,-1,0,unknown,1
34,services,married,secondary,no,-93,yes,yes,unknown,20,may,194,1,-1,0,unknown,1
53,housemaid,married,secondary,no,736,yes,no,unknown,20,may,535,1,-1,0,unknown,1
38,services,married,secondary,yes,-242,yes,yes,unknown,20,may,236,2,-1,0,unknown,1
33,blue-collar,married,secondary,no,3259,yes,no,unknown,20,may,182,1,-1,0,unknown,1
32,technician,married,secondary,no,11697,yes,no,unknown,20,may,296,1,-1,0,unknown,1
33,services,married,secondary,no,210,yes,yes,unknown,20,may,201,1,-1,0,unknown,1
35,blue-collar,married,secondary,no,2688,yes,no,unknown,20,may,281,1,-1,0,unknown,1
34,management,married,tertiary,no,0,yes,no,unknown,20,may,150,1,-1,0,unknown,1
37,entrepreneur,married,secondary,no,5064,yes,no,unknown,20,may,79,1,-1,0,unknown,1
38,unemployed,married,secondary,no,205,yes,no,unknown,20,may,359,2,-1,0,unknown,1
39,housemaid,married,tertiary,no,75,yes,no,unknown,20,may,332,2,-1,0,unknown,1
43,blue-collar,married,primary,no,0,yes,no,unknown,20,may,592,1,-1,0,unknown,1
39,admin.,married,secondary,no,2019,yes,no,unknown,20,may,166,1,-1,0,unknown,1
38,blue-collar,married,primary,no,178,yes,no,unknown,20,may,245,1,-1,0,unknown,1
40,services,married,primary,no,3559,yes,no,unknown,20,may,138,8,-1,0,unknown,1
38,self-employed,married,secondary,no,290,yes,no,unknown,20,may,369,1,-1,0,unknown,1
32,admin.,divorced,secondary,no,138,yes,yes,unknown,20,may,158,1,-1,0,unknown,1
31,blue-collar,single,secondary,no,5607,no,no,unknown,20,may,261,1,-1,0,unknown,1
32,blue-collar,married,primary,no,8291,no,no,unknown,20,may,131,1,-1,0,unknown,1
37,blue-collar,single,primary,no,6969,yes,no,unknown,20,may,412,1,-1,0,unknown,1
30,management,single,tertiary,no,18,no,no,unknown,20,may,121,11,-1,0,unknown,1
46,entrepreneur,married,secondary,no,583,yes,no,unknown,20,may,137,2,-1,0,unknown,1
36,housemaid,single,secondary,no,7171,yes,no,unknown,20,may,216,2,-1,0,unknown,1
34,blue-collar,married,primary,no,500,yes,no,unknown,20,may,324,1,-1,0,unknown,1
32,blue-collar,married,secondary,no,113,yes,yes,unknown,20,may,235,2,-1,0,unknown,1
34,services,divorced,secondary,no,0,yes,yes,unknown,20,may,203,1,-1,0,unknown,1
33,blue-collar,married,primary,no,3512,yes,no,unknown,20,may,697,2,-1,0,unknown,1
37,entrepreneur,married,tertiary,no,4798,yes,no,unknown,20,may,156,2,-1,0,unknown,1
34,technician,single,secondary,no,85,yes,no,unknown,20,may,1182,4,-1,0,unknown,2
